customer_id,age,gender,country,annual_income,spending_score,num_purchases,avg_purchase_value,membership_years,website_visits_per_month,cart_abandon_rate,churned,feedback_text,last_purchase_date,total_spend,customer_value,engagement_score,recency_days,monthly_spend,customer_type
3758,60,1,4,132955,93,18,72.26,2,5,0.8,0,Very satisfied with my purchase.,2025-07-21,1300.68,2601.36,3.56,253,52.0272,2
3759,66,1,1,95839,10,29,49.26,12,23,0.6,0,"Great experience, will shop again!",2025-05-08,1428.54,17142.48,16.22,327,9.852,0
3760,60,1,0,174241,31,38,53.31,14,27,0.89,0,"Great experience, will shop again!",2025-09-27,2025.7800000000002,28360.920000000002,18.933,185,11.986863905325444,0
3761,43,1,5,63054,2,12,31.41,5,5,0.24,0,Very satisfied with my purchase.,2025-07-21,376.92,1884.6000000000001,3.7279999999999998,253,6.179016393442623,0
3762,35,1,5,73399,57,13,42.58,1,20,0.31,0,"Great experience, will shop again!",2025-05-19,553.54,553.54,14.207,316,42.58,1
3763,67,0,9,149398,12,25,43.6,7,2,0.98,1,Shipping was too slow.,2024-12-30,1090.0,7630.0,1.406,456,12.823529411764707,0
3764,40,0,2,108431,56,19,51.41,3,14,0.02,0,Excellent customer service.,2025-05-24,976.79,2930.37,10.094,311,26.399729729729728,1
3765,33,1,9,144168,95,31,64.4,6,10,0.32,0,Very satisfied with my purchase.,2025-07-03,1996.4,11978.400000000001,7.204,271,27.347945205479455,2
3766,54,0,9,150187,38,37,58.28,12,29,0.56,0,Love the products and fast shipping.,2025-05-29,2156.36,25876.32,20.432,306,14.87144827586207,0
3767,41,1,9,72782,75,18,53.03,3,10,0.63,0,Very satisfied with my purchase.,2025-08-29,954.54,2863.62,7.111,214,25.798378378378377,2
3768,57,0,5,92643,99,35,67.56,9,27,0.15,0,Very satisfied with my purchase.,2025-07-26,2364.6,21281.399999999998,19.154999999999998,248,21.693577981651377,2
3769,43,1,5,79740,21,10,50.0,1,6,0.41,0,Excellent customer service.,2025-08-26,500.0,500.0,4.376999999999999,217,38.46153846153846,0
3770,48,1,9,141933,88,39,69.18,11,14,0.0,0,Love the products and fast shipping.,2025-06-21,2698.0200000000004,29678.220000000005,10.1,283,20.285864661654138,2
3771,39,0,5,64233,8,22,33.92,9,21,0.26,0,Good quality and value for money.,2025-10-02,746.24,6716.16,14.921999999999999,180,6.846238532110092,0
3772,51,0,9,82338,5,7,45.09,1,15,0.86,1,I will not be shopping here again.,2023-11-01,315.63,315.63,10.542,881,24.279230769230768,0
3773,31,1,4,60586,44,18,41.13,4,10,0.15,1,Shipping was too slow.,2024-09-28,740.34,2961.36,7.255,549,15.108979591836736,1
3774,56,1,7,29917,55,26,40.86,10,20,0.76,0,Excellent customer service.,2025-08-13,1062.36,10623.599999999999,14.072,230,8.7798347107438,1
3775,23,0,0,116513,85,26,69.39,5,3,0.54,0,The website is easy to use.,2025-09-16,1804.14,9020.7,2.2379999999999995,196,29.576065573770492,2
3776,27,0,8,102273,72,21,60.15,5,27,0.01,0,Love the products and fast shipping.,2025-07-03,1263.1499999999999,6315.749999999999,19.197,271,20.707377049180327,2
3777,33,0,2,73855,69,22,51.4,6,23,0.27,0,Very satisfied with my purchase.,2025-06-25,1130.8,6784.799999999999,16.319,279,15.490410958904109,1
3778,70,0,5,67652,54,13,49.01,1,23,0.55,0,Good quality and value for money.,2025-08-03,637.13,637.13,16.235,240,49.01,1
3779,36,0,2,119525,20,10,45.6,1,21,0.31,0,Love the products and fast shipping.,2025-05-03,456.0,456.0,14.907,332,35.07692307692308,0
3780,19,1,2,105105,67,11,46.16,0,9,0.35,0,The website is easy to use.,2025-10-24,507.76,0.0,6.495,158,507.76,1
3781,47,0,3,88869,74,30,54.38,8,17,0.18,0,Very satisfied with my purchase.,2025-07-24,1631.4,13051.2,12.145999999999999,250,16.81855670103093,2
3782,34,1,6,75465,48,34,41.32,13,2,0.81,0,The website is easy to use.,2025-07-13,1404.88,18263.440000000002,1.4569999999999999,261,8.948280254777071,1
3783,20,1,8,121095,76,13,62.35,0,13,0.89,0,Good quality and value for money.,2025-08-09,810.5500000000001,0.0,9.133,234,810.5500000000001,2
3784,42,1,9,103046,11,13,40.81,2,9,0.12,0,Excellent customer service.,2025-05-04,530.53,1061.06,6.564,331,21.2212,0
3785,65,1,5,50942,58,23,40.02,7,6,0.51,0,Love the products and fast shipping.,2025-08-11,920.46,6443.22,4.3469999999999995,232,10.828941176470588,1
3786,50,0,5,76002,42,32,50.1,12,7,0.43,0,Love the products and fast shipping.,2025-08-06,1603.2,19238.4,5.071,237,11.05655172413793,1
3787,18,1,7,63250,16,6,44.72,0,17,0.8,0,The website is easy to use.,2025-08-08,268.32,0.0,11.959999999999999,235,268.32,0
3788,49,1,5,58143,19,5,29.26,0,27,0.31,0,Very satisfied with my purchase.,2025-09-20,146.3,0.0,19.107,192,146.3,0
3789,42,1,0,69136,49,28,46.26,10,17,0.7,0,Love the products and fast shipping.,2025-06-18,1295.28,12952.8,11.989999999999998,286,10.704793388429751,1
3790,62,0,9,66270,51,26,45.92,8,21,0.87,0,"Great experience, will shop again!",2025-10-03,1193.92,9551.36,14.738999999999999,179,12.308453608247424,1
3791,54,1,8,140293,38,17,50.62,3,29,0.94,0,Very satisfied with my purchase.,2025-10-14,860.54,2581.62,20.317999999999998,168,23.257837837837837,0
3792,27,0,7,65721,42,25,32.95,8,17,0.01,0,Very satisfied with my purchase.,2025-10-10,823.7500000000001,6590.000000000001,12.197,172,8.492268041237114,1
3793,47,1,3,94693,20,31,39.69,13,28,0.83,0,Excellent customer service.,2025-06-30,1230.3899999999999,15995.069999999998,19.650999999999996,274,7.8368789808917185,0
3794,19,1,3,43544,61,10,46.45,1,17,0.52,0,Excellent customer service.,2025-09-29,464.5,464.5,12.043999999999999,183,35.73076923076923,1
3795,46,1,5,69242,50,29,41.56,9,18,0.54,0,Good quality and value for money.,2025-09-02,1205.24,10847.16,12.738,210,11.057247706422018,1
3796,55,1,9,64898,58,30,36.7,11,15,0.63,0,Very satisfied with my purchase.,2025-08-31,1101.0,12111.0,10.611,212,8.278195488721805,1
3797,61,1,7,31245,48,13,38.11,4,12,0.64,1,Shipping was too slow.,2024-11-28,495.43,1981.72,8.508,488,10.110816326530612,1
3798,54,1,7,64207,43,39,43.88,15,22,0.7,0,The website is easy to use.,2025-05-27,1711.3200000000002,25669.800000000003,15.489999999999998,308,9.454806629834255,1
3799,32,1,3,60377,21,26,39.34,11,24,0.12,0,"Great experience, will shop again!",2025-06-17,1022.8400000000001,11251.240000000002,17.063999999999997,287,7.690526315789475,0
3800,37,0,9,133609,82,30,62.01,8,7,0.26,0,Love the products and fast shipping.,2025-08-15,1860.3,14882.4,5.122,228,19.17835051546392,2
3801,27,1,9,43261,83,18,37.82,3,8,0.62,0,Very satisfied with my purchase.,2025-09-05,680.76,2042.28,5.7139999999999995,207,18.39891891891892,2
3802,56,0,5,87100,44,19,56.16,4,3,0.28,0,Good quality and value for money.,2025-06-14,1067.04,4268.16,2.316,290,21.776326530612245,1
3803,48,1,2,107047,63,43,58.55,15,14,0.57,0,Love the products and fast shipping.,2025-05-02,2517.65,37764.75,9.928999999999998,333,13.909668508287293,1
3804,63,0,2,94924,79,17,63.22,2,23,0.37,0,Very satisfied with my purchase.,2025-09-25,1074.74,2149.48,16.288999999999998,187,42.9896,2
3805,51,0,4,57288,98,20,59.37,4,8,0.89,0,Excellent customer service.,2025-07-08,1187.3999999999999,4749.599999999999,5.633,266,24.232653061224486,2
3806,20,0,5,34022,56,10,36.61,1,6,0.18,0,"Great experience, will shop again!",2025-08-24,366.1,366.1,4.446,219,28.161538461538463,1
3807,68,0,3,79774,67,19,58.1,3,20,0.11,0,Good quality and value for money.,2025-07-10,1103.9,3311.7000000000003,14.267,264,29.835135135135136,1
3808,23,0,4,102526,81,21,59.66,4,2,0.6,0,The website is easy to use.,2025-06-12,1252.86,5011.44,1.52,292,25.568571428571428,2
3809,53,0,3,30458,11,8,30.71,3,20,0.31,0,Good quality and value for money.,2025-10-13,245.68,737.04,14.207,169,6.640000000000001,0
3810,66,0,8,71434,51,39,37.58,15,11,0.58,0,Very satisfied with my purchase.,2025-05-17,1465.62,21984.3,7.826,318,8.097348066298341,1
3811,39,0,9,149259,58,34,61.25,9,19,0.21,0,The website is easy to use.,2025-07-13,2082.5,18742.5,13.536999999999999,261,19.105504587155963,1
3812,36,0,2,126277,75,41,52.09,14,17,0.94,0,The website is easy to use.,2025-05-15,2135.69,29899.66,11.918,320,12.637218934911242,2
3813,68,0,0,169914,20,12,59.53,0,9,0.63,1,The product did not match the description.,2023-12-03,714.36,0.0,6.411,849,714.36,0
3814,40,1,5,21720,72,19,42.6,6,26,0.93,0,Love the products and fast shipping.,2025-05-31,809.4,4856.4,18.221,304,11.087671232876712,2
3815,67,1,9,68070,89,36,59.38,11,3,0.26,0,Excellent customer service.,2025-09-15,2137.6800000000003,23514.480000000003,2.3219999999999996,197,16.07278195488722,2
3816,64,1,7,90524,70,40,49.02,14,24,0.52,0,The website is easy to use.,2025-07-29,1960.8000000000002,27451.200000000004,16.943999999999996,245,11.602366863905326,1
3817,26,1,8,42528,81,26,41.92,7,22,0.55,0,Very satisfied with my purchase.,2025-06-16,1089.92,7629.4400000000005,15.534999999999998,288,12.822588235294118,2
3818,29,0,5,30174,21,18,24.18,7,1,0.63,0,Love the products and fast shipping.,2025-08-27,435.24,3046.6800000000003,0.8109999999999999,216,5.120470588235294,0
3819,59,1,7,55678,6,9,25.97,2,30,0.5,0,Good quality and value for money.,2025-06-08,233.73,467.46,21.15,296,9.3492,0
3820,51,0,9,176431,25,15,61.17,2,29,0.1,1,Customer service was unhelpful.,2024-09-22,917.5500000000001,1835.1000000000001,20.569999999999997,555,36.702000000000005,0
3821,32,1,2,96523,92,25,60.39,6,2,0.43,0,Love the products and fast shipping.,2025-06-06,1509.75,9058.5,1.571,298,20.681506849315067,2
3822,23,1,6,129525,52,14,47.04,1,17,0.92,1,I will not be shopping here again.,2025-04-30,658.56,658.56,11.923999999999998,335,50.65846153846154,1
3823,61,1,6,56372,13,21,39.21,8,27,0.12,0,Very satisfied with my purchase.,2025-07-28,823.41,6587.28,19.163999999999998,246,8.488762886597938,0
3824,36,1,5,49472,5,11,23.66,4,10,0.7,0,Very satisfied with my purchase.,2025-08-31,260.26,1041.04,7.09,212,5.311428571428571,0
3825,27,0,9,83415,60,28,45.12,9,7,0.01,0,"Great experience, will shop again!",2025-10-17,1263.36,11370.24,5.196999999999999,165,11.590458715596329,1
3826,51,0,5,31257,98,24,52.72,5,16,0.24,0,Excellent customer service.,2025-06-27,1265.28,6326.4,11.427999999999999,277,20.742295081967214,2
3827,35,0,5,24922,23,29,38.83,13,18,0.05,0,The website is easy to use.,2025-06-22,1126.07,14638.91,12.885,282,7.172420382165605,0
3828,55,1,1,88197,3,12,32.01,3,24,0.05,0,The website is easy to use.,2025-08-05,384.12,1152.3600000000001,17.084999999999997,238,10.381621621621623,0
3829,36,1,7,57646,6,26,37.87,10,29,0.93,0,Good quality and value for money.,2025-05-05,984.6199999999999,9846.199999999999,20.320999999999998,330,8.137355371900826,0
3830,66,1,2,153892,70,47,56.41,15,3,0.98,0,"Great experience, will shop again!",2025-07-22,2651.27,39769.05,2.106,252,14.647900552486188,1
3831,55,0,5,37336,60,15,32.75,3,24,0.9,1,Shipping was too slow.,2024-01-13,491.25,1473.75,16.83,808,13.277027027027026,1
3832,32,0,2,96941,91,21,53.03,3,21,0.3,0,"Great experience, will shop again!",2025-08-17,1113.63,3340.8900000000003,14.91,226,30.09810810810811,2
3833,37,0,8,99599,43,17,44.06,4,23,0.39,0,Good quality and value for money.,2025-08-16,749.02,2996.08,16.282999999999998,227,15.286122448979592,1
3834,48,1,9,165782,65,33,70.76,9,17,0.78,0,The website is easy to use.,2025-07-28,2335.0800000000004,21015.720000000005,11.966,246,21.422752293577986,1
3835,57,1,1,49148,43,20,40.16,6,23,0.3,0,Love the products and fast shipping.,2025-08-17,803.1999999999999,4819.2,16.31,226,11.002739726027396,1
3836,44,0,3,38835,81,42,45.18,15,23,0.02,0,Good quality and value for money.,2025-08-30,1897.56,28463.399999999998,16.394,213,10.483756906077348,2
3837,26,0,3,39895,61,13,36.3,2,1,0.22,0,Excellent customer service.,2025-05-30,471.9,943.8,0.9339999999999999,305,18.875999999999998,1
3838,22,1,9,133194,90,19,74.05,2,16,0.46,0,The website is easy to use.,2025-06-24,1406.95,2813.9,11.362,280,56.278,2
3839,60,0,1,40972,11,25,25.6,11,25,0.64,0,The website is easy to use.,2025-09-28,640.0,7040.0,17.608,184,4.81203007518797,0
3840,34,0,5,41884,94,37,49.95,12,7,0.81,0,"Great experience, will shop again!",2025-07-11,1848.15,22177.800000000003,4.957,263,12.745862068965518,2
3841,29,1,9,91334,91,21,57.04,3,15,0.53,0,"Great experience, will shop again!",2025-05-05,1197.84,3593.5199999999995,10.641,330,32.37405405405405,2
3842,50,1,1,93316,40,11,38.6,1,18,0.89,1,"Poor quality, item broke after a week.",2023-12-18,424.6,424.6,12.633,834,32.66153846153846,0
3843,35,1,9,145371,53,29,62.99,7,11,0.51,0,Love the products and fast shipping.,2025-07-26,1826.71,12786.970000000001,7.8469999999999995,248,21.49070588235294,1
3844,58,0,9,131931,48,39,58.69,13,20,0.5,0,Love the products and fast shipping.,2025-06-17,2288.91,29755.829999999998,14.15,287,14.57904458598726,1
3845,46,0,8,131162,1,24,43.86,8,26,0.88,1,Customer service was unhelpful.,2025-03-08,1052.6399999999999,8421.119999999999,18.236,388,10.851958762886596,0
3846,35,1,9,117795,67,12,46.98,0,30,0.93,1,The product did not match the description.,2024-10-24,563.76,0.0,21.021,523,563.76,1
3847,37,0,7,76338,75,21,54.58,4,17,0.67,0,Very satisfied with my purchase.,2025-07-30,1146.18,4584.72,11.998999999999999,244,23.391428571428573,2
3848,63,1,9,68692,36,12,44.03,2,13,0.84,0,Good quality and value for money.,2025-05-30,528.36,1056.72,9.148,305,21.1344,0
3849,54,0,9,144012,55,17,61.37,2,18,0.55,1,Difficult to navigate the website.,2024-04-27,1043.29,2086.58,12.735,703,41.7316,1
3850,63,0,5,49928,17,20,40.05,7,25,0.07,0,Very satisfied with my purchase.,2025-09-08,801.0,5607.0,17.779,204,9.423529411764706,0
3851,31,0,1,72613,28,24,32.35,9,6,0.64,0,Excellent customer service.,2025-08-10,776.4000000000001,6987.6,4.307999999999999,233,7.1229357798165145,0
3852,53,1,4,140185,28,39,51.73,14,21,0.5,0,The website is easy to use.,2025-07-24,2017.4699999999998,28244.579999999998,14.85,250,11.937692307692307,0
3853,46,0,0,179713,30,33,69.92,11,22,0.7,0,The website is easy to use.,2025-09-07,2307.36,25380.960000000003,15.489999999999998,205,17.34857142857143,0
3854,33,1,9,55946,79,12,53.73,1,15,0.23,0,"Great experience, will shop again!",2025-09-07,644.76,644.76,10.731,205,49.596923076923076,2
3855,24,1,5,31580,61,18,39.52,4,13,0.57,0,Very satisfied with my purchase.,2025-09-08,711.36,2845.44,9.229,204,14.517551020408163,1
3856,44,1,1,74049,46,38,47.83,15,15,0.42,0,Very satisfied with my purchase.,2025-10-14,1817.54,27263.1,10.674,168,10.041657458563536,1
3857,52,1,0,58448,26,29,28.95,12,22,0.39,0,Excellent customer service.,2025-07-19,839.55,10074.599999999999,15.582999999999998,255,5.79,0
3858,32,1,5,32964,12,16,25.04,7,17,0.18,0,"Great experience, will shop again!",2025-06-02,400.64,2804.48,12.145999999999999,302,4.713411764705882,0
3859,70,1,2,101779,11,5,38.36,0,2,0.77,0,The website is easy to use.,2025-06-19,191.8,0.0,1.4689999999999999,285,191.8,0
3860,69,0,9,162417,20,19,58.64,5,17,0.0,0,Very satisfied with my purchase.,2025-05-13,1114.16,5570.8,12.2,322,18.264918032786888,0
3861,38,0,3,47083,82,15,53.14,3,21,0.77,0,Very satisfied with my purchase.,2025-09-28,797.1,2391.3,14.769,184,21.543243243243243,2
3862,21,1,2,114956,46,14,55.6,1,19,0.71,0,Very satisfied with my purchase.,2025-08-13,778.4,778.4,13.386999999999999,230,59.87692307692308,1
3863,21,0,9,61966,40,6,47.68,0,26,0.23,0,Good quality and value for money.,2025-08-22,286.08,0.0,18.431,221,286.08,0
3864,66,0,8,148670,56,17,52.17,2,19,0.44,0,Love the products and fast shipping.,2025-08-23,886.89,1773.78,13.467999999999998,220,35.4756,1
3865,68,0,3,82700,52,35,41.64,13,15,0.91,1,Shipping was too slow.,2024-09-03,1457.4,18946.2,10.527,574,9.282802547770702,1
3866,36,1,9,50294,17,24,40.53,10,12,0.22,0,"Great experience, will shop again!",2025-05-07,972.72,9727.2,8.633999999999999,328,8.03900826446281,0
3867,56,0,5,70818,65,33,39.14,11,15,0.56,0,Very satisfied with my purchase.,2025-07-11,1291.6200000000001,14207.820000000002,10.632,263,9.711428571428572,1
3868,23,1,1,25320,69,14,41.79,2,13,0.24,0,Excellent customer service.,2025-09-30,585.06,1170.12,9.328,182,23.402399999999997,1
3869,21,1,8,110479,12,8,49.7,0,14,0.37,0,"Great experience, will shop again!",2025-05-10,397.6,0.0,9.988999999999999,325,397.6,0
3870,21,0,6,120611,100,19,61.61,1,14,0.42,0,Love the products and fast shipping.,2025-05-23,1170.59,1170.59,9.973999999999998,312,90.0453846153846,2
3871,27,1,1,48480,85,24,54.97,6,27,0.75,0,Very satisfied with my purchase.,2025-06-13,1319.28,7915.68,18.974999999999998,291,18.072328767123288,2
3872,54,0,0,82090,35,13,43.82,2,28,0.42,0,Good quality and value for money.,2025-10-22,569.66,1139.32,19.773999999999997,160,22.7864,0
3873,46,0,5,78037,23,10,41.56,2,17,0.96,0,Good quality and value for money.,2025-10-21,415.6,831.2,11.911999999999999,161,16.624000000000002,0
3874,42,1,3,43764,78,39,51.55,15,16,0.85,0,Good quality and value for money.,2025-10-21,2010.4499999999998,30156.749999999996,11.245,161,11.10745856353591,2
3875,43,0,9,94145,58,37,49.58,13,16,0.37,0,Very satisfied with my purchase.,2025-07-20,1834.46,23847.98,11.389,254,11.684458598726115,1
3876,65,0,5,53996,62,11,34.53,0,1,0.89,0,"Great experience, will shop again!",2025-05-18,379.83000000000004,0.0,0.733,317,379.83000000000004,1
3877,51,1,4,150262,76,37,60.05,10,17,0.96,0,"Great experience, will shop again!",2025-05-16,2221.85,22218.5,11.911999999999999,319,18.362396694214876,2
3878,42,0,8,63011,26,34,39.41,15,3,0.33,0,Good quality and value for money.,2025-09-01,1339.9399999999998,20099.1,2.3009999999999997,211,7.402983425414364,0
3879,67,0,0,80236,85,24,46.55,6,12,0.34,0,"Great experience, will shop again!",2025-10-08,1117.1999999999998,6703.199999999999,8.597999999999999,174,15.304109589041094,2
3880,66,1,3,42468,74,29,49.51,10,3,0.07,0,Good quality and value for money.,2025-09-04,1435.79,14357.9,2.3789999999999996,208,11.86603305785124,2
3881,55,1,4,80156,86,20,54.92,4,7,0.77,0,Love the products and fast shipping.,2025-06-21,1098.4,4393.6,4.968999999999999,283,22.416326530612245,2
3882,49,1,5,26880,15,32,19.85,15,1,0.13,1,Difficult to navigate the website.,2024-03-27,635.2,9528.0,0.961,734,3.5093922651933704,0
3883,20,0,9,52071,62,13,43.35,2,2,0.4,0,Good quality and value for money.,2025-06-30,563.5500000000001,1127.1000000000001,1.5799999999999998,274,22.542,1
3884,70,0,9,156350,19,20,55.45,5,13,0.33,1,The product did not match the description.,2024-04-05,1109.0,5545.0,9.301,725,18.18032786885246,0
3885,29,0,6,52361,75,31,53.52,10,29,0.65,0,Good quality and value for money.,2025-09-04,1659.1200000000001,16591.2,20.404999999999998,208,13.711735537190084,2
3886,22,0,2,78798,42,15,40.24,4,23,0.19,0,The website is easy to use.,2025-05-22,603.6,2414.4,16.342999999999996,313,12.318367346938777,1
3887,29,1,5,20980,81,27,39.75,8,20,1.0,0,The website is easy to use.,2025-09-13,1073.25,8586.0,14.0,199,11.064432989690722,2
3888,61,1,3,35874,21,21,28.12,8,11,0.61,0,Good quality and value for money.,2025-10-18,590.52,4724.16,7.816999999999999,164,6.087835051546391,0
3889,21,1,9,124314,14,14,46.26,3,3,0.91,1,Shipping was too slow.,2023-12-30,647.64,1942.92,2.127,822,17.503783783783785,0
3890,42,1,1,75958,83,16,42.11,2,9,0.85,0,Very satisfied with my purchase.,2025-10-03,673.76,1347.52,6.345,179,26.9504,2
3891,36,0,8,92197,62,43,59.38,15,26,0.48,0,"Great experience, will shop again!",2025-05-12,2553.34,38300.100000000006,18.355999999999998,323,14.106850828729282,1
3892,55,0,2,63922,92,34,52.11,11,11,0.17,0,"Great experience, will shop again!",2025-10-07,1771.74,19489.14,7.948999999999999,175,13.321353383458646,2
3893,22,1,3,21867,86,17,40.59,3,9,0.74,0,The website is easy to use.,2025-08-18,690.0300000000001,2070.09,6.378,225,18.64945945945946,2
3894,27,1,9,51342,1,17,35.18,7,30,0.91,0,Love the products and fast shipping.,2025-10-23,598.06,4186.42,21.027,159,7.036,0
3895,39,1,3,52482,39,28,43.95,10,8,0.53,0,Good quality and value for money.,2025-05-15,1230.6000000000001,12306.000000000002,5.741,320,10.1702479338843,0
3896,70,0,4,90882,88,21,47.02,3,23,0.32,0,Excellent customer service.,2025-07-13,987.4200000000001,2962.26,16.304,261,26.68702702702703,2
3897,70,1,5,95926,14,10,50.84,1,15,0.9,0,Good quality and value for money.,2025-09-15,508.40000000000003,508.40000000000003,10.53,197,39.10769230769231,0
